Date/Time,DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorLights:Electricity [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),InteriorLights:Electricity [J](Daily),Carbon Equivalent:Facility [kg](Daily) 
 01/10  16:00:00,0.0,30232668.8053105,22748470.1023258 
 01/10  17:00:00,0.0,25587356.4549913,43027332.9241883 
 01/10  18:00:00,0.0,53603255.4688265,25088083.8841412 
 01/10  19:00:00,0.0,2208769.2865075,15052850.3304847 
 01/10  20:00:00,0.0,17928257.9617984,15052850.3304847 
 01/10  21:00:00,0.0,50878889.3342997,10035233.5536565 
 01/10  22:00:00,0.0,68106556.9187194,10035233.5536565 
 01/10  23:00:00,0.0,95156600.8630212,5017616.77682823 
 01/10  24:00:00,0.0,109532361.511947,0.0,,,0.0,2115887037.06734,328512157.451622,100.653944864522 
 01/11  01:00:00,0.0,118974669.93239,0.0 
 01/11  02:00:00,0.0,127516730.215433,0.0 
 01/11  03:00:00,0.0,134494035.424903,0.0 
 01/11  04:00:00,0.0,138761338.276757,0.0 
 01/11  05:00:00,0.0,144767749.215381,0.0 
 01/11  06:00:00,0.0,145321433.257549,5017616.77682823 
 01/11  07:00:00,0.0,129798420.583143,5017616.77682823 
 01/11  08:00:00,0.0,274175468.807569,14729938.5021111 
 01/11  09:00:00,0.0,101155653.33876,23781787.9531213 
 01/11  10:00:00,0.0,53269494.2684306,16096486.4378295 
 01/11  11:00:00,1872884.41791622,38481714.5392197,14159015.4675879 
 01/11  12:00:00,3028475.07830439,27644270.3570164,18292286.87077 
 01/11  13:00:00,0.0,22317059.8831593,14417344.9302867 
 01/11  14:00:00,48951.0180484431,23069510.8300229,14159015.4675879 
 01/11  15:00:00,34804.4285534318,26313155.9303771,22038064.0799039 
 01/11  16:00:00,0.0,30402740.1173489,26817159.1398333 
 01/11  17:00:00,0.0,28100069.7757961,43737738.9466102 
 01/11  18:00:00,0.0,60857729.5841902,25088083.8841412 
 01/11  19:00:00,0.0,5954668.18669891,15052850.3304847 
 01/11  20:00:00,0.0,40144953.8226526,15052850.3304847 
 01/11  21:00:00,0.0,69411405.2871599,10035233.5536565 
 01/11  22:00:00,0.0,88384579.8807374,10035233.5536565 
 01/11  23:00:00,0.0,132000322.730913,5017616.77682823 
 01/11  24:00:00,0.0,146005807.58111,0.0,,,4985114.94282248,2107322981.82672,298545939.778551,98.9011645759195 
 01/12  01:00:00,0.0,161942032.005454,0.0 
 01/12  02:00:00,0.0,173237336.928731,0.0 
 01/12  03:00:00,0.0,180405098.667816,0.0 
 01/12  04:00:00,0.0,187247215.617008,0.0 
 01/12  05:00:00,0.0,185064804.477244,0.0 
 01/12  06:00:00,0.0,185084602.199174,5017616.77682823 
 01/12  07:00:00,0.0,160194373.860713,5017616.77682823 
 01/12  08:00:00,0.0,291897666.443518,15052850.3304847 
 01/12  09:00:00,0.0,135677156.493162,33339978.0729801 
 01/12  10:00:00,0.0,94505214.2221197,17517298.4826734 
 01/12  11:00:00,0.0,66710426.4354089,14159015.4675879 
 01/12  12:00:00,0.0,46712692.046747,14159015.4675879 
 01/12  13:00:00,5686276.71334148,37973945.2550849,14159015.4675879 
 01/12  14:00:00,22813595.9150241,26464603.9167482,14223597.8332626 
 01/12  15:00:00,7536781.55205547,27148060.3247149,23588040.8560972 
 01/12  16:00:00,614100.360539033,28393985.706118,26881741.505508 
 01/12  17:00:00,177306.962209354,25771997.7144123,44318980.2376827 
 01/12  18:00:00,0.0,52429384.4518048,25088083.8841412 
 01/12  19:00:00,0.0,5649258.18505358,15052850.3304847 
 01/12  20:00:00,0.0,45379770.5376115,15052850.3304847 
